id,title,author,rating,image_url,year,genre,description
3236307,"Graceling (Graceling Realm, #1)",Kristin Cashore,4.1,https://images.gr-assets.com/books/1331548394m/3236307.jpg,2008.0,Fiction,No description available.
78411,"The Bad Beginning (A Series of Unfortunate Events, #1)","Lemony Snicket, Brett Helquist",3.89,https://images.gr-assets.com/books/1490085391m/78411.jpg,1999.0,Mystery,No description available.
355697,All Quiet on the Western Front,"Erich Maria Remarque, A.W. Wheen",3.92,https://images.gr-assets.com/books/1441227765m/355697.jpg,1929.0,Romance,No description available.
191139,"Oh, The Places You'll Go!",Dr. Seuss,4.34,https://images.gr-assets.com/books/1421708635m/191139.jpg,1990.0,Mystery,No description available.
16115612,And the Mountains Echoed,Khaled Hosseini,4.03,https://images.gr-assets.com/books/1358190204m/16115612.jpg,2012.0,Fantasy,No description available.
7082,Do Androids Dream of Electric Sheep?,"Philip K. Dick, Roger Zelazny",4.08,https://images.gr-assets.com/books/1435458683m/7082.jpg,1968.0,Romance,No description available.
18254,Oliver Twist,"Charles Dickens, George Cruikshank, Philip Horne",3.85,https://images.gr-assets.com/books/1327868529m/18254.jpg,1838.0,History,No description available.
11149,The Screwtape Letters,C.S. Lewis,4.21,https://images.gr-assets.com/books/1347801873m/11149.jpg,1942.0,Fantasy,No description available.
6936382,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,4.08,https://images.gr-assets.com/books/1358271931m/6936382.jpg,2010.0,History,No description available.
113946,How the Grinch Stole Christmas!,Dr. Seuss,4.36,https://images.gr-assets.com/books/1327958149m/113946.jpg,1957.0,Fantasy,No description available.
5805,V for Vendetta,"Alan Moore, David   Lloyd",4.25,https://images.gr-assets.com/books/1343668985m/5805.jpg,1990.0,Sci-Fi,No description available.
2203,John Adams,David McCullough,4.05,https://images.gr-assets.com/books/1478144278m/2203.jpg,2001.0,History,No description available.
14995,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,3.94,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2003.0,Mystery,No description available.
119324,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,4.1,https://images.gr-assets.com/books/1451271814m/119324.jpg,1997.0,Mystery,No description available.
22232,"Stargirl (Stargirl, #1)",Jerry Spinelli,3.74,https://images.gr-assets.com/books/1335947642m/22232.jpg,2000.0,Fiction,No description available.
7090447,"The Red Pyramid (Kane Chronicles, #1)",Rick Riordan,4.06,https://images.gr-assets.com/books/1366227978m/7090447.jpg,2010.0,Fantasy,No description available.
350,Stranger in a Strange Land,Robert A. Heinlein,3.91,https://images.gr-assets.com/books/1156897088m/350.jpg,1961.0,Fiction,No description available.
10176,Dress Your Family in Corduroy and Denim,David Sedaris,4.08,https://images.gr-assets.com/books/1352983006m/10176.jpg,2004.0,History,No description available.
6319,The BFG,"Roald Dahl, Quentin Blake",4.22,https://images.gr-assets.com/books/1327872673m/6319.jpg,1982.0,Romance,No description available.
21,A Short History of Nearly Everything,Bill Bryson,4.19,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2003.0,Mystery,No description available.
1852,The Call of the Wild,Jack London,3.83,https://images.gr-assets.com/books/1452291694m/1852.jpg,1903.0,Sci-Fi,No description available.
7864437,"The Death Cure (Maze Runner, #3)",James Dashner,3.77,https://images.gr-assets.com/books/1303997647m/7864437.jpg,2011.0,History,No description available.
16793,Stardust,Neil Gaiman,4.07,https://images.gr-assets.com/books/1459127484m/16793.jpg,1999.0,Fiction,No description available.
33917,The Namesake,Jhumpa Lahiri,3.96,https://images.gr-assets.com/books/1480106986m/33917.jpg,2003.0,Sci-Fi,No description available.
8667848,"A Discovery of Witches (All Souls Trilogy, #1)",Deborah Harkness,3.99,https://images.gr-assets.com/books/1322168805m/8667848.jpg,2011.0,Sci-Fi,No description available.
11297,Norwegian Wood,"Haruki Murakami, Jay Rubin",4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1987.0,History,No description available.
5168,Where the Heart Is,Billie Letts,4.0,https://images.gr-assets.com/books/1327959469m/5168.jpg,1995.0,Sci-Fi,No description available.
6567017,"Will Grayson, Will Grayson","John Green, David Levithan",3.84,https://images.gr-assets.com/books/1368393890m/6567017.jpg,2010.0,Fiction,No description available.
1241,A Million Little Pieces,James Frey,3.62,https://images.gr-assets.com/books/1483206985m/1241.jpg,2003.0,Romance,No description available.
2282133,"Frostbite (Vampire Academy, #2)",Richelle Mead,4.3,https://images.gr-assets.com/books/1361098960m/2282133.jpg,2008.0,Romance,No description available.
8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,4.04,https://images.gr-assets.com/books/1328562861m/8520610.jpg,2012.0,Romance,No description available.
233818,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",Scott O'Dell,3.8,https://images.gr-assets.com/books/1475166260m/233818.jpg,1960.0,Sci-Fi,No description available.
17250,The Crucible,"Arthur Miller, Christopher Bigsby",3.55,https://images.gr-assets.com/books/1447764813m/17250.jpg,1953.0,Sci-Fi,No description available.
50,"Hatchet (Brian's Saga, #1)",Gary Paulsen,3.68,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1986.0,Fantasy,No description available.
68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,4.43,https://images.gr-assets.com/books/1480717416m/68428.jpg,2006.0,Romance,No description available.
51496,The Strange Case of Dr. Jekyll and Mr. Hyde,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",3.79,https://images.gr-assets.com/books/1318116526m/51496.jpg,1886.0,Fiction,No description available.
7784,The Lorax,Dr. Seuss,4.35,https://images.gr-assets.com/books/1327879938m/7784.jpg,1971.0,Romance,No description available.
389627,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Jeff Kinney,3.96,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2004.0,Fiction,No description available.
7896527,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,4.24,https://images.gr-assets.com/books/1495278054m/7896527.jpg,2012.0,Fiction,No description available.
2802316,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,4.37,https://images.gr-assets.com/books/1361099049m/2802316.jpg,2008.0,Mystery,No description available.
46170,For Whom the Bell Tolls,Ernest Hemingway,3.95,https://images.gr-assets.com/books/1492591524m/46170.jpg,1940.0,Mystery,No description available.
3367956,Hotel on the Corner of Bitter and Sweet,Jamie Ford,3.98,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2009.0,Mystery,No description available.
343,Perfume: The Story of a Murderer,"Patrick Süskind, John E. Woods",4.0,https://images.gr-assets.com/books/1409112276m/343.jpg,1985.0,Mystery,No description available.
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.73,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2001.0,Fantasy,No description available.
3950967,The Tales of Beedle the Bard,J.K. Rowling,4.06,https://images.gr-assets.com/books/1373467575m/3950967.jpg,2007.0,Sci-Fi,No description available.
22328,Neuromancer,William Gibson,3.88,https://images.gr-assets.com/books/1167348726m/22328.jpg,1984.0,Romance,No description available.
10799,A Farewell to Arms,Ernest Hemingway,3.79,https://images.gr-assets.com/books/1313714836m/10799.jpg,1929.0,Fiction,No description available.
391729,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,4.15,https://images.gr-assets.com/books/1327936583m/391729.jpg,1843.0,Fantasy,No description available.
10534,The Art of War,"Sun Tzu, Thomas Cleary",3.95,https://images.gr-assets.com/books/1453417993m/10534.jpg,-500.0,Fantasy,No description available.
11367726,Defending Jacob,William Landay,3.97,https://images.gr-assets.com/books/1329612158m/11367726.jpg,2012.0,Sci-Fi,No description available.
4980,Breakfast of Champions,Kurt Vonnegut Jr.,4.08,https://images.gr-assets.com/books/1327934446m/4980.jpg,1973.0,Romance,No description available.
627206,The New Drawing on the Right Side of the Brain,Betty Edwards,3.84,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1979.0,Fiction,No description available.
5826,Bel Canto,Ann Patchett,3.92,https://images.gr-assets.com/books/1352997328m/5826.jpg,2001.0,Mystery,No description available.
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,4.0,https://images.gr-assets.com/books/1453215833m/1842.jpg,1997.0,Mystery,No description available.
9375,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,4.26,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1987.0,Mystery,No description available.
37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,3.61,https://images.gr-assets.com/books/1352082529m/37781.jpg,1958.0,Romance,No description available.
33722,The Undomestic Goddess,Sophie Kinsella,3.82,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2005.0,Fantasy,No description available.
567795,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,4.23,https://images.gr-assets.com/books/1369401342m/567795.jpg,1990.0,History,No description available.
7190,The Three Musketeers,Alexandre Dumas,4.06,https://images.gr-assets.com/books/1320436982m/7190.jpg,1844.0,Fiction,No description available.
6948436,Little Bee,Chris Cleave,3.7,https://images.gr-assets.com/books/1344401905m/6948436.jpg,2008.0,Romance,No description available.
3975774,"Evermore (The Immortals, #1)",Alyson Noel,3.59,https://images.gr-assets.com/books/1362336360m/3975774.jpg,2009.0,Sci-Fi,No description available.
6327,The Witches,"Roald Dahl, Quentin Blake",4.17,https://images.gr-assets.com/books/1351707720m/6327.jpg,1983.0,Sci-Fi,No description available.
40440,The Thirteenth Tale,Diane Setterfield,3.95,https://images.gr-assets.com/books/1346267826m/40440.jpg,2006.0,History,No description available.
6479259,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,4.37,https://images.gr-assets.com/books/1291168967m/6479259.jpg,2010.0,History,No description available.
5996153,"Blood Promise (Vampire Academy, #4)",Richelle Mead,4.35,https://images.gr-assets.com/books/1442530605m/5996153.jpg,2009.0,Sci-Fi,No description available.
3478,Message in a Bottle,Nicholas Sparks,3.95,https://images.gr-assets.com/books/1163789140m/3478.jpg,1998.0,Fiction,No description available.
8683812,The Paris Wife,Paula McLain,3.79,https://images.gr-assets.com/books/1320545874m/8683812.jpg,2011.0,Romance,No description available.
862041,"Harry Potter Boxset (Harry Potter, #1-7)",J.K. Rowling,4.74,https://images.gr-assets.com/books/1392579059m/862041.jpg,1998.0,History,No description available.
16248068,"The Elite (The Selection, #2)",Kiera Cass,4.02,https://images.gr-assets.com/books/1391454595m/16248068.jpg,2013.0,Fantasy,No description available.
119073,The Name of the Rose,"Umberto Eco, William Weaver, Seán Barrett",4.11,https://images.gr-assets.com/books/1415375471m/119073.jpg,1980.0,Mystery,No description available.
46799,Go Ask Alice,"Beatrice Sparks, Anonymous",3.77,https://images.gr-assets.com/books/1327870536m/46799.jpg,1971.0,History,No description available.
310612,A Confederacy of Dunces,"John Kennedy Toole, Walker Percy",3.89,https://images.gr-assets.com/books/1436747103m/310612.jpg,1980.0,Romance,No description available.
92303,The Importance of Being Earnest,Oscar Wilde,4.17,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1895.0,Romance,No description available.
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,4.47,https://images.gr-assets.com/books/1464201354m/12127750.jpg,2012.0,Romance,No description available.
34497,"The Color of Magic (Discworld, #1; Rincewind #1)",Terry Pratchett,3.97,https://images.gr-assets.com/books/1407111017m/34497.jpg,1983.0,Mystery,No description available.
4929,Kafka on the Shore,"Haruki Murakami, Philip Gabriel",4.13,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2002.0,Fantasy,No description available.
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas Harris,4.01,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1981.0,Sci-Fi,No description available.
41804,"I, Robot (Robot #0.1)",Isaac Asimov,4.17,https://images.gr-assets.com/books/1388321463m/41804.jpg,1950.0,Fiction,No description available.
42899,"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,4.21,https://images.gr-assets.com/books/1429676285m/42899.jpg,2005.0,Sci-Fi,No description available.
7791997,"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,4.07,https://images.gr-assets.com/books/1362408146m/7791997.jpg,2010.0,Sci-Fi,No description available.
6482837,Before I Fall,Lauren Oliver,3.92,https://images.gr-assets.com/books/1361044695m/6482837.jpg,2010.0,Mystery,No description available.
9777,The God of Small Things,Arundhati Roy,3.91,https://images.gr-assets.com/books/1436217001m/9777.jpg,1997.0,History,No description available.
18079776,The Invention of Wings,Sue Monk Kidd,4.23,https://images.gr-assets.com/books/1386699861m/18079776.jpg,2014.0,Sci-Fi,No description available.
6469165,What Alice Forgot,Liane Moriarty,4.05,https://images.gr-assets.com/books/1377159022m/6469165.jpg,2009.0,History,No description available.
3869,A Brief History of Time,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",4.12,https://images.gr-assets.com/books/1333578746m/3869.jpg,1987.0,Fantasy,No description available.
7315573,"Fall of Giants (The Century Trilogy, #1)",Ken Follett,4.26,https://images.gr-assets.com/books/1470384630m/7315573.jpg,2010.0,History,No description available.
6320534,Under the Dome,Stephen King,3.89,https://images.gr-assets.com/books/1268982908m/6320534.jpg,2009.0,Sci-Fi,No description available.
830,Snow Crash,Neal Stephenson,4.02,https://images.gr-assets.com/books/1477624625m/830.jpg,1992.0,Romance,No description available.
51738,Just Listen,Sarah Dessen,4.06,https://images.gr-assets.com/books/1358270741m/51738.jpg,2006.0,Sci-Fi,No description available.
99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)","A.A. Milne, Ernest H. Shepard",4.34,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1926.0,Mystery,No description available.
9736930,Before I Go to Sleep,S.J. Watson,3.87,https://images.gr-assets.com/books/1358353512m/9736930.jpg,2011.0,Romance,No description available.
102868,A Study in Scarlet,Arthur Conan Doyle,4.15,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1887.0,Romance,No description available.
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,4.03,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2008.0,Fiction,No description available.
56495,The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,3.9,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2002.0,Romance,No description available.
676924,"Betrayed (House of Night, #2)","P.C. Cast, Kristin Cast",3.93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2007.0,History,No description available.
47212,"Storm Front (The Dresden Files, #1)",Jim Butcher,4.02,https://images.gr-assets.com/books/1419456275m/47212.jpg,2000.0,History,No description available.
50398,Northanger Abbey,"Jane Austen, Alfred MacAdam",3.8,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1817.0,Fiction,No description available.
16101128,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,4.1,https://images.gr-assets.com/books/1359853842m/16101128.jpg,2013.0,Fiction,No description available.
10920,Cold Mountain,Charles Frazier,3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1997.0,Sci-Fi,No description available.
767680,If You Give a Mouse a Cookie,"Laura Joffe Numeroff, Felicia Bond",4.24,https://images.gr-assets.com/books/1276046901m/767680.jpg,1985.0,Mystery,No description available.
42155,"Something Blue (Darcy & Rachel, #2)",Emily Giffin,3.92,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2005.0,Mystery,No description available.
12220,A Streetcar Named Desire,Tennessee Williams,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1947.0,History,No description available.
10692,The Historian,Elizabeth Kostova,3.77,https://images.gr-assets.com/books/1338298031m/10692.jpg,2005.0,Sci-Fi,No description available.
20170404,Station Eleven,Emily St. John Mandel,4.02,https://images.gr-assets.com/books/1451446835m/20170404.jpg,2014.0,Fiction,No description available.
18774964,A Man Called Ove,"Fredrik Backman, Henning Koch",4.35,https://images.gr-assets.com/books/1405259930m/18774964.jpg,2012.0,Fantasy,No description available.
18335634,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,4.59,https://images.gr-assets.com/books/1436788488m/18335634.jpg,2013.0,Fiction,No description available.
1078,"The Good Earth (House of Earth, #1)",Pearl S. Buck,3.97,https://images.gr-assets.com/books/1312497600m/1078.jpg,1931.0,Fantasy,No description available.
2784,Ways of Seeing,John Berger,3.75,https://images.gr-assets.com/books/1464018308m/2784.jpg,1972.0,Fiction,No description available.
5364,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,4.31,https://images.gr-assets.com/books/1456114344m/5364.jpg,1992.0,Fantasy,No description available.
1923820,Holy Bible: King James Version,Anonymous,4.43,https://images.gr-assets.com/books/1313518530m/1923820.jpg,1611.0,Mystery,No description available.
14758,In Her Shoes,Jennifer Weiner,3.78,https://images.gr-assets.com/books/1435252471m/14758.jpg,2002.0,Sci-Fi,No description available.
659469,The Hobbit: Graphic Novel,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",4.48,https://images.gr-assets.com/books/1374681632m/659469.jpg,1989.0,Fantasy,No description available.
297673,The Brief Wondrous Life of Oscar Wao,Junot Díaz,3.89,https://images.gr-assets.com/books/1391409748m/297673.jpg,2007.0,Fantasy,No description available.
37415,Their Eyes Were Watching God,Zora Neale Hurston,3.87,https://images.gr-assets.com/books/1368072803m/37415.jpg,1937.0,Sci-Fi,No description available.
41899,Fantastic Beasts and Where to Find Them,"Newt Scamander, J.K. Rowling, Albus Dumbledore",3.95,https://images.gr-assets.com/books/1303738520m/41899.jpg,2001.0,History,No description available.
17851885,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,"Malala Yousafzai, Christina Lamb",4.06,https://images.gr-assets.com/books/1375414895m/17851885.jpg,2012.0,History,No description available.
45032,Mansfield Park,"Jane Austen, Kathryn Sutherland, Tony Tanner, Claire Lamont",3.84,https://images.gr-assets.com/books/1397063295m/45032.jpg,1814.0,Sci-Fi,No description available.
4069,Man's Search for Meaning,Viktor E. Frankl,4.33,https://images.gr-assets.com/books/1467136625m/4069.jpg,1946.0,History,No description available.
237209,"In the Woods (Dublin Murder Squad, #1)",Tana French,3.74,https://images.gr-assets.com/books/1348442606m/237209.jpg,2007.0,Mystery,No description available.
14743,The God Delusion,Richard Dawkins,3.89,https://images.gr-assets.com/books/1347220693m/14743.jpg,2006.0,Sci-Fi,No description available.
8492825,"Where She Went (If I Stay, #2)",Gayle Forman,4.06,https://images.gr-assets.com/books/1347810457m/8492825.jpg,2011.0,Sci-Fi,No description available.
7069,The World According to Garp,John Irving,4.07,https://images.gr-assets.com/books/1447234581m/7069.jpg,1978.0,Romance,No description available.
78129,"Killing Floor (Jack Reacher, #1)",Lee Child,4.04,https://images.gr-assets.com/books/1399313258m/78129.jpg,1997.0,Sci-Fi,No description available.
2932,Robinson Crusoe,"Daniel Defoe, Gerald McCann, Virginia Woolf",3.66,https://images.gr-assets.com/books/1403180114m/2932.jpg,1719.0,Sci-Fi,No description available.
28862,The Prince,"Niccolò Machiavelli, Adolph Caso, Rufus Goodwin, Benjamin Martinez",3.78,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1513.0,Sci-Fi,No description available.
18122,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,4.06,https://images.gr-assets.com/books/1329189152m/18122.jpg,2000.0,Sci-Fi,No description available.
43889,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,4.13,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1994.0,Fiction,No description available.
6837103,The Kitchen House,Kathleen Grissom,4.18,https://images.gr-assets.com/books/1463229128m/6837103.jpg,2010.0,Sci-Fi,No description available.
5113,Franny and Zooey,J.D. Salinger,3.98,https://images.gr-assets.com/books/1355037988m/5113.jpg,1961.0,Mystery,No description available.
29059,Choke,Chuck Palahniuk,3.69,https://images.gr-assets.com/books/1403186013m/29059.jpg,2001.0,Sci-Fi,No description available.
4934,The Brothers Karamazov,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",4.3,https://images.gr-assets.com/books/1427728126m/4934.jpg,1880.0,Sci-Fi,No description available.
307791,"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,3.85,https://images.gr-assets.com/books/1397931596m/307791.jpg,2003.0,Mystery,No description available.
7670,The Andromeda Strain,Michael Crichton,3.87,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1969.0,Sci-Fi,No description available.
11566,The Green Mile,Stephen King,4.42,https://images.gr-assets.com/books/1373903563m/11566.jpg,1996.0,Romance,No description available.
2547,The Prophet,Kahlil Gibran,4.22,https://images.gr-assets.com/books/1355046521m/2547.jpg,1923.0,History,No description available.
15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,4.35,https://images.gr-assets.com/books/1327884972m/15196.jpg,1985.0,Fantasy,No description available.
2866718,"Untamed (House of Night, #4)","P.C. Cast, Kristin Cast",3.95,https://images.gr-assets.com/books/1438037020m/2866718.jpg,2008.0,Fiction,No description available.
7967,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,4.04,https://images.gr-assets.com/books/1295660894m/7967.jpg,1986.0,Romance,No description available.
11138,Mere Christianity,C.S. Lewis,4.31,https://images.gr-assets.com/books/1468102872m/11138.jpg,1952.0,Fiction,No description available.
29044,The Secret History,Donna Tartt,4.07,https://images.gr-assets.com/books/1451554846m/29044.jpg,1992.0,Sci-Fi,No description available.
4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,3.68,https://images.gr-assets.com/books/1327714834m/4953.jpg,2000.0,Mystery,No description available.
1295,"The Clan of the Cave Bear (Earth's Children, #1)",Jean M. Auel,4.02,https://images.gr-assets.com/books/1385331302m/1295.jpg,1980.0,Sci-Fi,No description available.
3685,Black Beauty,Anna Sewell,3.94,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1877.0,Romance,No description available.
656,War and Peace,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",4.11,https://images.gr-assets.com/books/1413215930m/656.jpg,1869.0,History,No description available.
28676,American Psycho,Bret Easton Ellis,3.81,https://images.gr-assets.com/books/1436934349m/28676.jpg,1991.0,Fiction,No description available.
38980,"The Princess Diaries (The Princess Diaries, #1)",Meg Cabot,3.76,https://images.gr-assets.com/books/1355011082m/38980.jpg,2000.0,Fiction,No description available.
7061,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",Alexander McCall Smith,3.75,https://images.gr-assets.com/books/1459953654m/7061.jpg,1998.0,Mystery,No description available.
138398,"The Walking Dead, Vol. 01: Days Gone Bye","Robert Kirkman, Tony Moore",4.3,https://images.gr-assets.com/books/1389233242m/138398.jpg,2004.0,History,No description available.
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,4.12,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1968.0,History,No description available.
11422,Redeeming Love,Francine Rivers,4.48,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1991.0,Sci-Fi,No description available.
27523,"Left Behind (Left Behind, #1)","Tim LaHaye, Jerry B. Jenkins",3.81,https://images.gr-assets.com/books/1406505054m/27523.jpg,1995.0,Fiction,No description available.
18635016,"The One (The Selection, #3)",Kiera Cass,4.21,https://images.gr-assets.com/books/1395612906m/18635016.jpg,2014.0,Fantasy,No description available.
7938275,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",Suzanne Collins,4.49,https://images.gr-assets.com/books/1360094673m/7938275.jpg,2010.0,Fiction,No description available.
1869,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,3.6,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2001.0,Romance,No description available.
1358844,Remember Me?,Sophie Kinsella,3.76,https://images.gr-assets.com/books/1276963901m/1358844.jpg,2008.0,Fiction,No description available.
233649,"The Great Hunt (Wheel of Time, #2)",Robert Jordan,4.2,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1990.0,Mystery,No description available.
6534,"Postmortem (Kay Scarpetta, #1)",Patricia Cornwell,4.01,https://images.gr-assets.com/books/1341835831m/6534.jpg,1990.0,Romance,No description available.
23919,The Complete Stories and Poems,Edgar Allan Poe,4.37,https://images.gr-assets.com/books/1327942676m/23919.jpg,1849.0,Fantasy,No description available.
561909,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",4.42,https://images.gr-assets.com/books/1320418824m/561909.jpg,1971.0,History,No description available.
3590,The Adventures of Sherlock Holmes,Arthur Conan Doyle,4.29,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1892.0,Fantasy,No description available.
16735,The Prince of Tides,Pat Conroy,4.22,https://images.gr-assets.com/books/1320541074m/16735.jpg,1986.0,Romance,No description available.
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.17,https://images.gr-assets.com/books/1479660066m/3985.jpg,2000.0,Romance,No description available.
4268157,"Perfect Chemistry (Perfect Chemistry, #1)",Simone Elkeles,4.07,https://images.gr-assets.com/books/1439792475m/4268157.jpg,2008.0,Sci-Fi,No description available.
34268,Peter Pan,"J.M. Barrie, Michael Hague",4.1,https://images.gr-assets.com/books/1337714526m/34268.jpg,1904.0,Romance,No description available.
24768,"Pretties (Uglies, #2)",Scott Westerfeld,3.85,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2005.0,Mystery,No description available.
11275,The Wind-Up Bird Chronicle,"Haruki Murakami, Jay Rubin",4.17,https://images.gr-assets.com/books/1327872639m/11275.jpg,1994.0,Fiction,No description available.
79885,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #16)",Michael Connelly,4.14,https://images.gr-assets.com/books/1370140049m/79885.jpg,2005.0,Sci-Fi,No description available.
49628,Cloud Atlas,David Mitchell,4.01,https://images.gr-assets.com/books/1406383769m/49628.jpg,2004.0,Fantasy,No description available.
133518,The Things They Carried,Tim O'Brien,4.12,https://images.gr-assets.com/books/1424663847m/133518.jpg,1990.0,Mystery,No description available.
114683,Wall and Piece,Banksy,3.83,https://images.gr-assets.com/books/1327904853m/114683.jpg,1988.0,Fiction,No description available.
9593911,"Pandemonium (Delirium, #2)",Lauren Oliver,4.07,https://images.gr-assets.com/books/1310371414m/9593911.jpg,2012.0,Romance,No description available.
17231,"Darkly Dreaming Dexter (Dexter, #1)",Jeff Lindsay,3.89,https://images.gr-assets.com/books/1334404607m/17231.jpg,2004.0,Romance,No description available.
